appid,name,developer,publisher,score_rank,owners,average_forever,average_2weeks,median_forever,median_2weeks,ccu,price,initialprice,discount,tags,languages,genre
392950,Lost Lands: A Hidden Object Adventure,FIVE-BN GAMES,FIVE-BN GAMES,,"200,000 .. 500,000",21,0,42,0,43,0.0,0.0,0.0,"Single-player, Steam Achievements, In-App Purchases, Steam Cloud","English<strong>*</strong>, Russian, German, Dutch, French, Italian, Spanish - Spain, Portuguese - Brazil, Ukrainian<br><strong>*</strong>languages with full audio support","Adventure, Casual, Free To Play"
1286880,Ship Graveyard Simulator,Games Incubator,"Games Incubator, PlayWay S.A.",,"100,000 .. 200,000",692,0,983,0,43,134.0,1499.0,91.0,"Single-player, Steam Achievements, Family Sharing","English<strong>*</strong>, French, Italian, German, Spanish - Spain, Korean, Polish, Russian, Traditional Chinese, Turkish, Japanese, Portuguese - Brazil, Simplified Chinese<br><strong>*</strong>languages with full audio support","Action, Adventure, Casual, Indie, Simulation, Strategy"
3070520,Granny: Escape Together,CreepyToad,CreepyToad,,"50,000 .. 100,000",0,0,0,0,43,749.0,999.0,25.0,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",English<strong>*</strong><br><strong>*</strong>languages with full audio support,"Action, Adventure, Indie"
568320,Pictopix,Tomlab Games,Tomlab Games,,"50,000 .. 100,000",103,0,103,0,43,699.0,699.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on Tablet, Family Sharing","English, French, Spanish - Spain, Simplified Chinese, Czech, Hungarian, Russian, Turkish, Japanese, Dutch, Portuguese - Brazil, Swedish, German","Casual, Indie, Strategy"
628100,NOBUNAGA’S AMBITION: Shouseiroku with Power Up Kit,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,"0 .. 20,000",0,0,0,0,43,1999.0,1999.0,0.0,"Single-player, Steam Cloud, Family Sharing",Japanese,Strategy
466300,Planescape: Torment: Enhanced Edition,Beamdog,Beamdog,,"200,000 .. 500,000",721,0,424,0,43,1999.0,1999.0,0.0,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Korean, Polish<strong>*</strong>, Czech<br><strong>*</strong>languages with full audio support","Adventure, RPG"
1938010,WILD HEARTS,"KOEI TECMO GAMES CO., LTD.",Electronic Arts,,"200,000 .. 500,000",1039,0,1333,0,43,6999.0,6999.0,0.0,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support","English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean, Polish, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Portuguese - Brazil<br><strong>*</strong>languages with full audio support","Action, Adventure"
1273710,King of Crabs,"Robot Squid, Spilt Milk Studios Ltd",Robot Squid,,"200,000 .. 500,000",86,0,31,0,43,0.0,0.0,0.0,"Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases","English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Portugal, Russian, Simplified Chinese, Thai, Traditional Chinese, Turkish, Vietnamese, Portuguese - Brazil","Action, Casual, Massively Multiplayer, Free To Play"
1574240,Dread Delusion,Lovely Hellplace,DreadXP,,"100,000 .. 200,000",195,136,254,136,43,1999.0,1999.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",English<strong>*</strong><br><strong>*</strong>languages with full audio support,"Action, Adventure, Indie, RPG"
2340870,Rugby 25,Big Ant Studios,Nacon,,"0 .. 20,000",208,0,208,0,43,4999.0,4999.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Partial Controller Support, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, Italian, German, Spanish - Spain, Japanese, Korean<br><strong>*</strong>languages with full audio support",Sports
480650,Yu-Gi-Oh! Legacy of the Duelist,Other Ocean Interactive,KONAMI,,"200,000 .. 500,000",1883,0,904,0,43,1999.0,1999.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","English, French, Italian, German, Spanish - Spain",Simulation
406550,Umineko When They Cry - Question Arcs,07th Expansion,MangaGamer,,"20,000 .. 50,000",16845,0,22951,0,42,1499.0,2499.0,40.0,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","English, Japanese",Adventure
260430,The Four Kings Casino and Slots,Digital Leisure Inc.,Digital Leisure Inc.,,"500,000 .. 1,000,000",350,0,58,0,42,0.0,0.0,0.0,"Multi-player, MMO, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Valve Anti-Cheat enabled","English<strong>*</strong>, French, Italian, Russian, Swedish, Danish, Finnish, German, Greek<br><strong>*</strong>languages with full audio support","Casual, Massively Multiplayer, Simulation, Free To Play"
3380,Dynomite Deluxe,"PopCap Games, Inc.","PopCap Games, Inc.",,"50,000 .. 100,000",15,0,15,0,42,499.0,499.0,0.0,"Single-player, Family Sharing",English,Casual
593030,Strategic Command WWII: War in Europe,Fury Software,Slitherine Ltd.,,"20,000 .. 50,000",0,0,0,0,42,3999.0,3999.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen, Remote Play Together, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong><br><strong>*</strong>languages with full audio support",Strategy
1341200,DYNASTY WARRIORS 9 Empires,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,"100,000 .. 200,000",0,0,0,0,42,5999.0,5999.0,0.0,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","Simplified Chinese, Traditional Chinese, Japanese<strong>*</strong>, Korean, English, French, Italian, German, Spanish - Spain<br><strong>*</strong>languages with full audio support","Action, Simulation, Strategy"
2533960,SUMMERHOUSE,Friedemann,Future Friends Games,,"100,000 .. 200,000",32,0,47,0,42,499.0,499.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support","Casual, Indie, Simulation, Strategy"
1511460,InfraSpace,Dionic Software,Dionic Software,,"100,000 .. 200,000",26,0,51,0,42,2499.0,2499.0,0.0,"Single-player, Steam Achievements, Captions available, Steam Workshop, Steam Cloud, Family Sharing","English, French, Italian, German, Spanish - Spain, Simplified Chinese, Russian, Portuguese - Brazil, Dutch, Polish, Czech, Ukrainian, Romanian, Thai, Turkish, Hungarian, Japanese","Indie, Simulation, Strategy"
1536070,Sword and Fairy 3,SOFTSTAR TECHNOLOGY(SHANGHAI),SOFTSTAR ENTERTAINMENT,,"100,000 .. 200,000",1473,0,1762,0,42,799.0,799.0,0.0,"Single-player, Steam Workshop, Steam Cloud, Family Sharing","Simplified Chinese, Traditional Chinese",RPG
1083600,Grow Defense,SoftCowGames,SoftCowGames,,"200,000 .. 500,000",646,0,646,0,42,0.0,0.0,0.0,"Single-player, Steam Achievements, In-App Purchases, Steam Cloud, Steam Leaderboards",English,"Casual, Indie, Strategy, Free To Play"
855860,Superfighters Deluxe,MythoLogic Interactive,MythoLogic Interactive,,"200,000 .. 500,000",1428,0,1221,0,42,999.0,999.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Workshop, Includes level editor, Remote Play Together, Family Sharing",English,"Action, Indie"
426000,HunieCam Studio,HuniePot,HuniePot,,"500,000 .. 1,000,000",309,0,353,0,42,699.0,699.0,0.0,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",English<strong>*</strong><br><strong>*</strong>languages with full audio support,"Indie, Simulation"
1638220,Xuan-Yuan Sword: The Scar of Sky,"DOMO Studio, SOFTSTAR ENTERTAINMENT","方块游戏(CubeGame), SOFTSTAR ENTERTAINMENT",,"50,000 .. 100,000",2452,0,2452,0,42,999.0,999.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Simplified Chinese, Traditional Chinese",RPG
335620,Star Traders: Frontiers,Trese Brothers,Trese Brothers,,"200,000 .. 500,000",109,0,159,0,42,1499.0,1499.0,0.0,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Family Sharing",English,"RPG, Strategy"
1135300,King's Bounty II,Fulqrum Games,"Fulqrum Publishing, Prime Matter, 方块游戏 (China)",,"200,000 .. 500,000",1478,0,1636,0,42,3999.0,3999.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Family Sharing","English<strong>*</strong>, Russian<strong>*</strong>, French, Italian, German, Spanish - Spain, Polish, Simplified Chinese, Czech, Japanese, Korean, Traditional Chinese<br><strong>*</strong>languages with full audio support","Adventure, RPG, Strategy"
696370,BROKE PROTOCOL,Cylinder Studios,Cylinder Studios,,"500,000 .. 1,000,000",481,0,423,0,42,0.0,0.0,0.0,"Single-player, Multi-player, MMO, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Steam Workshop, Steam Workshop, Includes level editor","English<strong>*</strong>, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Spanish - Latin America, Turkish, Portuguese - Portugal, Thai, Czech, Ukrainian, Azerbaijani<br><strong>*</strong>languages with full audio support","Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Free To Play"
1004750,WRC 8 FIA World Rally Championship,KT Racing,Nacon,,"200,000 .. 500,000",191,0,279,0,42,2999.0,2999.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese, Korean, Polish, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil<br><strong>*</strong>languages with full audio support","Racing, Simulation, Sports"
2892530,Poop Spotter ~ The game to improve the quality of poop~,EXO Games,EXO Games,,"0 .. 20,000",0,0,0,0,42,299.0,299.0,0.0,"Single-player, Family Sharing","English, Simplified Chinese, Traditional Chinese, Japanese","Casual, Indie"
731040,The Invincible,Starward Industries,11 bit studios,,"500,000 .. 1,000,000",215,0,291,0,42,2999.0,2999.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","English<strong>*</strong>, French, German, Spanish - Spain, Polish, Simplified Chinese, Russian, Portuguese - Brazil, Ukrainian, Japanese<br><strong>*</strong>languages with full audio support","Action, Adventure, Indie"
853450,Nevergrind Online,Neverworks Games,Neverworks Games,,"20,000 .. 50,000",1760,0,2105,0,42,1599.0,1599.0,0.0,"Single-player, Multi-player, MMO, Co-op, Online Co-op, Steam Achievements, Family Sharing","English, Simplified Chinese, German, Japanese, Russian, Polish, French, Portuguese - Portugal, Portuguese - Brazil, Korean, Spanish - Spain, Spanish - Latin America, Traditional Chinese, Turkish","Action, Indie, RPG"
300970,Fiesta Online NA,gamigo AG,gamigo AG,,"200,000 .. 500,000",456,0,456,0,42,0.0,0.0,0.0,"Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op",English,"Action, Adventure, Casual, Massively Multiplayer, RPG, Simulation, Free To Play"
2892530,Poop Spotter ~ The game to improve the quality of poop~,EXO Games,EXO Games,,"0 .. 20,000",0,0,0,0,42,299.0,299.0,0.0,"Single-player, Family Sharing","English, Simplified Chinese, Traditional Chinese, Japanese","Casual, Indie"
7830,Men of War,"Best Way, Digitalmindsoft",Fulqrum Publishing,,"500,000 .. 1,000,000",324,0,163,0,42,499.0,499.0,0.0,"Single-player, Multi-player, Steam Cloud, Includes level editor, Family Sharing","English<strong>*</strong>, Russian<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, Spanish - Spain<strong>*</strong>, German<strong>*</strong><br><strong>*</strong>languages with full audio support",Strategy
222520,Champions of Regnum,Nimble Giant Entertainment,Nimble Giant Entertainment,,"200,000 .. 500,000",685,0,1013,0,42,0.0,0.0,0.0,"Multi-player, MMO, Cross-Platform Multiplayer","English<strong>*</strong>, German, French, Spanish - Spain, Portuguese - Portugal<br><strong>*</strong>languages with full audio support","Free To Play, Indie, Massively Multiplayer, RPG"
581130,Metal Waltz: Anime tank girls,WuL Game Studio,WuL Game Studio,,"200,000 .. 500,000",13,0,15,0,42,0.0,0.0,0.0,"Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases","Japanese<strong>*</strong>, Simplified Chinese<strong>*</strong>, Korean<strong>*</strong>, German, Russian, French, Arabic, English, Spanish - Spain, Spanish - Latin America, Traditional Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support","Adventure, RPG, Simulation, Strategy"
406550,Umineko When They Cry - Question Arcs,07th Expansion,MangaGamer,,"20,000 .. 50,000",16845,0,22951,0,42,1499.0,2499.0,40.0,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","English, Japanese",Adventure
1455630,THE GAME OF LIFE 2,Marmalade Game Studio Ltd,Marmalade Game Studio Ltd,,"200,000 .. 500,000",168,0,80,0,42,1249.0,1249.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Steam Cloud, Remote Play Together, Family Sharing","English, French, Italian, German, Spanish - Spain, Portuguese - Brazil","Casual, Simulation, Strategy"
2559270,Gym Simulator 24,Quatech,Red Axe Games,,"100,000 .. 200,000",165,0,165,0,42,659.0,1099.0,40.0,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","English, Russian, Turkish, French, Italian, German, Spanish - Spain, Arabic, Simplified Chinese, Portuguese - Brazil, Danish, Dutch, Traditional Chinese, Japanese, Korean, Spanish - Latin America, Polish, Hungarian, Norwegian, Portuguese - Portugal, Ukrainian, Greek, Czech, Swedish","Casual, Indie, Simulation, Sports"
997380,The Sapling,Wessel Stoop,Wessel Stoop,,"0 .. 20,000",22,0,22,0,42,1599.0,1599.0,0.0,"Single-player, Steam Achievements, Family Sharing",English,"Simulation, Early Access"
977880,Eastward,Pixpil,Chucklefish,,"500,000 .. 1,000,000",684,0,407,0,42,2499.0,2499.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","English, Simplified Chinese, Traditional Chinese, Japanese, French, German, Spanish - Spain","Action, Adventure, Indie, RPG"
2434730,EZ-Crosshair,Lluis Vinent,Lluis Vinent,,"0 .. 20,000",0,0,0,0,42,399.0,399.0,0.0,"Single-player, Steam Workshop, Partial Controller Support","English<strong>*</strong>, Spanish - Spain<strong>*</strong>, Spanish - Latin America<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Dutch<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Ukrainian<strong>*</strong><br><strong>*</strong>languages with full audio support","Action, Animation & Modeling, Design & Illustration, Utilities, Early Access"
359390,Amnesia: Memories,"Idea Factory, Design Factory",Idea Factory International,,"100,000 .. 200,000",500,0,348,0,42,499.0,999.0,50.0,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",English,Adventure
1546570,Sword and Fairy,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,,"100,000 .. 200,000",3917,0,1192,0,42,499.0,499.0,0.0,"Single-player, Steam Workshop, Steam Cloud, Family Sharing","Simplified Chinese, Traditional Chinese",RPG
3099660,Love is All Around: Echoes of Yesterday,intiny,intiny,,"20,000 .. 50,000",0,0,0,0,42,1099.0,1099.0,0.0,"Single-player, Multi-player, Steam Achievements, Captions available, Steam Cloud, Family Sharing","Simplified Chinese<strong>*</strong>, English, Traditional Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support","Adventure, Indie, RPG, Simulation, Strategy"
